D,Site2-pd02,cpu.1.idle,1743796553
D,Site2-pd02,cpu.1.interrupt,12030
D,Site2-pd02,cpu.1.nice,22
D,Site2-pd02,cpu.1.softirq,2679373
D,Site2-pd02,cpu.1.steal,0
D,Site2-pd02,cpu.1.system,41639796
D,Site2-pd02,cpu.1.user,59919751
D,Site2-pd02,cpu.1.wait,258636
D,Site2-pd02,cpu.2.idle,1745005391
D,Site2-pd02,cpu.2.interrupt,7832
D,Site2-pd02,cpu.2.nice,20
D,Site2-pd02,cpu.2.softirq,2756284
D,Site2-pd02,cpu.2.steal,0
D,Site2-pd02,cpu.2.system,41847502
D,Site2-pd02,cpu.2.user,56914789
D,Site2-pd02,cpu.2.wait,195121
D,Site2-pd02,cpu.3.idle,1747235520
D,Site2-pd02,cpu.3.interrupt,114385
D,Site2-pd02,cpu.3.nice,20
D,Site2-pd02,cpu.3.softirq,2332451
D,Site2-pd02,cpu.3.steal,0
D,Site2-pd02,cpu.3.system,41363590
D,Site2-pd02,cpu.3.user,54774880
D,Site2-pd02,cpu.3.wait,158673
D,Site2-pd02,cpu.4.idle,1746812329
D,Site2-pd02,cpu.4.interrupt,5267
D,Site2-pd02,cpu.4.nice,63
D,Site2-pd02,cpu.4.softirq,2529968
D,Site2-pd02,cpu.4.steal,0
D,Site2-pd02,cpu.4.system,41239536
D,Site2-pd02,cpu.4.user,55394011
D,Site2-pd02,cpu.4.wait,175868
D,Site2-pd02,cpu.5.idle,1743074319
D,Site2-pd02,cpu.5.interrupt,3992
D,Site2-pd02,cpu.5.nice,18
D,Site2-pd02,cpu.5.softirq,3014280
D,Site2-pd02,cpu.5.steal,0
D,Site2-pd02,cpu.5.system,42739244
D,Site2-pd02,cpu.5.user,56609336
D,Site2-pd02,cpu.5.wait,122789
D,Site2-pd02,disk.sda1.disk_io_time.io_time,39
D,Site2-pd02,disk.sda1.disk_io_time.weighted_io_time,39
D,Site2-pd02,disk.sda1.disk_merged.read,31
D,Site2-pd02,disk.sda1.disk_merged.write,0
D,Site2-pd02,disk.sda1.disk_octets.read,1503232
D,Site2-pd02,disk.sda1.disk_octets.write,0
D,Site2-pd02,disk.sda1.disk_ops.read,336
D,Site2-pd02,disk.sda1.disk_ops.write,0
D,Site2-pd02,disk.sda1.disk_time.read,1
D,Site2-pd02,disk.sda1.disk_time.write,0
D,Site2-pd02,disk.sda2.disk_io_time.io_time,34390218
D,Site2-pd02,disk.sda2.disk_io_time.weighted_io_time,56858526
D,Site2-pd02,disk.sda2.disk_merged.read,3439
D,Site2-pd02,disk.sda2.disk_merged.write,258541009
D,Site2-pd02,disk.sda2.disk_octets.read,6056092672
D,Site2-pd02,disk.sda2.disk_octets.write,1823684800512
D,Site2-pd02,disk.sda2.disk_ops.read,70204
D,Site2-pd02,disk.sda2.disk_ops.write,186693416
D,Site2-pd02,disk.sda2.disk_time.read,1509
D,Site2-pd02,disk.sda2.disk_time.write,5658846
D,Site2-pd02,disk.sda.disk_io_time.io_time,34390248
D,Site2-pd02,disk.sda.disk_io_time.weighted_io_time,56858582
D,Site2-pd02,disk.sda.disk_merged.read,3470
D,Site2-pd02,disk.sda.disk_merged.write,258541009
D,Site2-pd02,disk.sda.disk_octets.read,6058218496
D,Site2-pd02,disk.sda.disk_octets.write,1823684800512
D,Site2-pd02,disk.sda.disk_ops.read,70692
D,Site2-pd02,disk.sda.disk_ops.write,186693416
D,Site2-pd02,disk.sda.disk_time.read,1508
D,Site2-pd02,disk.sda.disk_time.write,5658846
D,Site2-pd02,disk.sr0.disk_io_time.io_time,14
D,Site2-pd02,disk.sr0.disk_io_time.weighted_io_time,14
D,Site2-pd02,disk.sr0.disk_merged.read,1
D,Site2-pd02,disk.sr0.disk_merged.write,0
D,Site2-pd02,disk.sr0.disk_octets.read,108544
D,Site2-pd02,disk.sr0.disk_octets.write,0
D,Site2-pd02,disk.sr0.disk_ops.read,29
D,Site2-pd02,disk.sr0.disk_ops.write,0
D,Site2-pd02,disk.sr0.disk_time.read,25
D,Site2-pd02,disk.sr0.disk_time.write,0
D,Site2-pd02,interface.eth0.if_errors.rx,0
D,Site2-pd02,interface.eth0.if_errors.tx,0
D,Site2-pd02,interface.eth0.if_octets.rx,1624814106625
D,Site2-pd02,interface.eth0.if_octets.tx,800994385550
D,Site2-pd02,interface.eth0.if_packets.rx,6402020299
D,Site2-pd02,interface.eth0.if_packets.tx,7926021861
D,Site2-pd02,interface.eth1.if_errors.rx,0
D,Site2-pd02,interface.eth1.if_errors.tx,0
D,Site2-pd02,interface.eth1.if_octets.rx,62164468932
D,Site2-pd02,interface.eth1.if_octets.tx,94758681665
D,Site2-pd02,interface.eth1.if_packets.rx,802779188
D,Site2-pd02,interface.eth1.if_packets.tx,1242509306
D,Site2-pd02,interface.eth2.if_errors.rx,0
D,Site2-pd02,interface.eth2.if_errors.tx,0
D,Site2-pd02,interface.eth2.if_octets.rx,288166698
D,Site2-pd02,interface.eth2.if_octets.tx,315884406
D,Site2-pd02,interface.eth2.if_packets.rx,2495644
D,Site2-pd02,interface.eth2.if_packets.tx,2963901
D,Site2-pd02,interface.eth3.if_errors.rx,0
D,Site2-pd02,interface.eth3.if_errors.tx,0
D,Site2-pd02,interface.eth3.if_octets.rx,889994776
D,Site2-pd02,interface.eth3.if_octets.tx,1143852419
D,Site2-pd02,interface.eth3.if_packets.rx,13769715
D,Site2-pd02,interface.eth3.if_packets.tx,16650703
D,Site2-pd02,interface.eth4.if_errors.rx,0
D,Site2-pd02,interface.eth4.if_errors.tx,0
D,Site2-pd02,interface.eth4.if_octets.rx,2072809402470
D,Site2-pd02,interface.eth4.if_octets.tx,700088673467
D,Site2-pd02,interface.eth4.if_packets.rx,3566209459
D,Site2-pd02,interface.eth4.if_packets.tx,6541589919
D,Site2-pd02,node1.gc-PS MarkSweep.invocations,4
D,Site2-pd02,node1.gc-PS MarkSweep.total_time_in_ms.collection_time,448
D,Site2-pd02,node1.gc-PS Scavenge.invocations,25906
D,Site2-pd02,node1.gc-PS Scavenge.total_time_in_ms.collection_time,172115
D,Site2-pd02,node2.gc-PS MarkSweep.invocations,3
D,Site2-pd02,node2.gc-PS MarkSweep.total_time_in_ms.collection_time,401
D,Site2-pd02,node2.gc-PS Scavenge.invocations,24413
D,Site2-pd02,node2.gc-PS Scavenge.total_time_in_ms.collection_time,138578
D,Site2-pd02,node3.gc-PS MarkSweep.invocations,3
D,Site2-pd02,node3.gc-PS MarkSweep.total_time_in_ms.collection_time,318
D,Site2-pd02,node3.gc-PS Scavenge.invocations,24469
D,Site2-pd02,node3.gc-PS Scavenge.total_time_in_ms.collection_time,134979
D,Site2-pd02,node4.gc-PS MarkSweep.invocations,3
D,Site2-pd02,node4.gc-PS MarkSweep.total_time_in_ms.collection_time,304
D,Site2-pd02,node4.gc-PS Scavenge.invocations,24425
D,Site2-pd02,node4.gc-PS Scavenge.total_time_in_ms.collection_time,136721
D,Site2-qns01,cpu.0.idle,1718990728
